Rank,SolanaTokenId,TokenId,OwnerWallet
5818,EGNAPz6Gi31dN3thf2tPGSh3LfYe1vqTsBhrPDFmHnvg,9312,HxJ9G6HEUwRZZnfAts91ndjMpHPyGoGx9WFCWCuRvDAo
4241,BpJRDmmjuZUx3TnWvVUEf6fdzdEyKzxqVEqs37kf82w7,9324,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
2876,5ktoSyu47ZikchnG3EaYNAwC7PVEdG45eECC4prJEmor,9313,BnafniyYsTj9GoLroWHRkyC6eE1RcuMqHQxw7TrKrDQS
6338,AmBgnWKvJJ8nY1UFBPw965w9jRnQV7ywosuEKniHeweQ,9325,3VKGpWhuhcy2PRpp9azrHjamWTAswsDS9NGvvpmpaWSZ
4136,DEvpTauFQE64UiLuifpz9hS54eUTEQCFTY7a24HcE9Z4,9314,ErY5aAU3bSufZyg9srr8xJeGhQ6dbgxTJqbQ31WC8qCc
1836,35xihXpESazMbzsxYrQP4mxSaQB1dDkRndGL8nTyRNyp,9326,8J2vJFrx3mPYaFYN3QRkP76W7JK34prT5eEjHUVskjUE
4360,8fLPhNqYKtS31PyBGxz7YTHh5YLG82s4Gt35FyQSiwZd,9315,ChDb6wfdgAEwVEw7kGiXuP4hZWkMovwBLuZhzToh9kFZ
2306,FgYmPRqvjVXaMsmEsxbWNR1b2onCkr6Q21M54GRECE9p,9316,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
6837,HbHd31MGh8es4VeZPHdaojJeLpHP6A1ZwbhEtEyPrn1g,9317,7hs9TAkfrV2dcsSmi7Ltq7j7E2rTiL9iKZ59D7aCHuQZ
6839,2FwHCPAdYa351FBhk9qHNEYuJi9qihzF5iYSGCTr4ii4,9328,BB8ZNMc2knS8Qom3t7ixh4My7SQLJXGXyxV8r2hdkDM1
9996,Am6WojXc1UAMH9L3M1TvMQdySBinmJ4udQuZ3xwRYgCv,9318,FLH6NHHJ5JphppU4xz93xX8qMtfnD5uVR8HKgD1emtis
3855,5QJmmwoTYLM8WGnTgc7TLxjXBkKHArfyqbzHcd8iZYD9,9329,8okzSDcbSHBH74pggsGWDDrU7rUzER5t8LfEJz9SdkLF
9367,2ph4GTd3dgjxbLRMPoeC8eD3F2miZQp82gmh9eLJH1tM,9319,CtyTUE9UU7KCeDyKLkf2g5857kdUJwLzzBac5oXMGK56
4854,784Smsh58fGGcYTS6mu2vkRdni1wHkd3NDGprgXG68km,9330,Df1LCQ4QEyfGKUeJeFtH2tH8ADMt1UJ489A1PE74RzhE
4399,GF9u9U9VtGuoEpLRpD8XypDPDeAVs36CPHTXyNNQSSw8,9320,95Fa5SvdECezkZvu792M8zUTvJQEsmz2zB1gVfvtJnA3
5946,2hbLGkTrKYhicwXHrn3VKh2yEQ61qn78v33BYjxq6g2i,9331,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
281,HEyZuPCusyqJyuVAZEWzfnQDaYVUij9Z6SgybMfQJWgu,9321,FF8K34vmsu7w7rTvuRxYzRDauNZSGsx24gBnU1jYqNhT
7487,9VsvB2wXgngdTJGRLo8tPVf4k7k99q6VKrvg82JfbwmB,9332,2uZMNw7B1HDuRb3sjGxZ2Wd6CJ4Hz5xq4NosquUsmozy
7282,CLppxhADx4bG7JVFcooMSLoeJCApwnXZy46xuAEpoBrM,9333,56T75oTuSFDsF5MWSJGr6bSAiFLZN74WGR5yXDW2NaBk
2655,6czoSaDYLf5M6BhVwHA6Ynnk76aCJfPS6E7uNzAY4eKy,9338,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
2078,FuJKfNwBnLZXNgydD1kp6srt7b2A6UfRF4mGhc61vCRP,9334,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
7189,6tedf2VmNKjpQLcbM6Pz4ntyViw2T2oKoW1813qALWhe,9339,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
3793,2iXudETyJGW4Txcc7FZo51W7aiP7Dv431yCiwM2TLvqd,9340,FM3DuBjH4sC9yxwuhgro1SNKZKtSMekWYWS5oZuNm6W3
3794,5nm1SCpMc8UiVpqgvXc95fhaZaugFjVE24t8Y2nHz7E1,9335,94miTtbBDtsa2qRpD8H2MXMYZpjnxBVuChwLWaaJV4J
2168,6t84B87KmgyGc8fMguaRYAmTmfpaDsi9pwKF9dXQEBJg,9336,5yuTWyTRCV4ikv21BU7ZMZEGdACy89PEbB43DTqgkrQ1
1994,AD3UaPyfoJvxbEszubRFWRtAzQpHZh5SJK1tt3cWofUs,9341,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
9092,4vSXe9TLbLZH629CH1Z1jkTPiFYnXGbRATgdh8nwtfZL,9337,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
2228,9xBX7nge97KAGA1fwhFL8nxeXtCjdctrCnjDEipNvmRy,9342,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
2316,AooiTjnyDviVKAaQknLTsyVP7nMVqSya16Ddn5QGvrgz,9343,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
8441,GWq5ogqhz6zfFMaevjUxLUfHnK7zcHt8g4VNERXLJw8C,9354,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
420,C6f2axgNdmo2hE2gZZw2sUMy6Znugbduf2J7TLJeLQk9,9355,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
2130,Cwsx57iohaAR64FT7DH621cKYicZzBYsqbH9Lhwd6Krf,9345,2Hdyxyxsj7Q8FTjVgdH1SyrLKnkHfHnUFEqHSLXWhErE
2462,2XpW7xzLC286rM6twoySXbQM3WYBtENocztDFjhE8tpV,9356,5yuTWyTRCV4ikv21BU7ZMZEGdACy89PEbB43DTqgkrQ1
4534,65DVa7z6hm4MyPzwFL16hDrDFCjSx1QjMCvYAv8Phnyn,9346,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
4471,5mQyVKVWtjMbhvcBsqvzdQLi7vWcDmJP2kfnoTCBcCrD,9357,Cd5bp9bMWCnXWua8tYLsXFPgSjuy2gwZPKirPoXNgr6t
1862,BYtAES35BgsR4VFA8uectKS4EeEFnxPuiMP4T1SY9so5,9347,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
7533,EoHY3fa5qe9p2ooNiaLHxUm169eK6RV9AJ6Wc52w3vHC,9358,BB8ZNMc2knS8Qom3t7ixh4My7SQLJXGXyxV8r2hdkDM1
7888,ALgid3hc4oEAn79CYQuGtzRE9MpLcQm2rZ9FSPpY4chT,9348,9faYshnAGGitdttpKcCWEHMfDpj5LXWpxNRbs3zLgvC3
7791,9fQ2SxgkH7FyQbPbYEty6BnSHtawoVheKyayZX6NZCFh,9359,4D5J3e1WqrQ8jJUSijUZrUzbRWNtKWGhZ6WdRvqx7fnv
4101,KdiBp5KwECUNduNUDJ2F79MBrD88v3TCzGx8LoakpHW,9349,95Fa5SvdECezkZvu792M8zUTvJQEsmz2zB1gVfvtJnA3
6305,yB2Ue2rxJjbZDCimJnmqGvDYnhaw1wPLHoznAnaPCvJ,9350,8sbYrmNYbZkiTu2fx2GpE7yXBPM1rRQGhY6s8b3zkhGf
1319,4KzJ46sqwzHu1CCAEvqVeXzTMKiG5t8qoz6YxFE9dQAf,9351,Cmk8ihWJzM4TymjSxsRz98LzahE63iP3Lagmzvu8xAVL
9376,DJZmtEth6bBmBdwQPW25ZvpTwnkA9rRoEKEU2dqEx8M3,9352,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
2479,DMY1JtLthiteLMDRMxr8yxoYLL3SUzJyyruALzaZzNmk,9353,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
5313,E8871GEBXs7Gu3g5WdgUdH6zocFkowsHiNYYYvWz62ie,9370,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
2489,H1Tuwirhj9HrcQxFJx8EuWoZewnzuo5W8yrdJpBqLPD4,9371,BbcetQgrhN2f7BWL22WLm9t5mu4dFf2WcBStVT8ZVqjL
2536,3hogkBd2ZvrJhTMqNcocSiJUSLUY92E8fF2zPHvLNrdT,9372,4J2Q34Go83q89YF67spAP9bVU6wi89U5rzQRHBeUMLgJ
7378,8WA5iFHAbdEhH9Epx5XvsiaLav9sjUkPLQq4nWahXmWe,9373,FcJJcrujbsgC8Jgd71U88Mx96BbUkBhHwHq677M175q1
1298,AjhZ8JXHcjVn4e689pbEZbVQyuDSrnrzgtMxLNW8Xcod,9374,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
623,DNmRKZ9cNRsnRf6SwMUzoXPcdL5qLyx41sUk1fLtnxvA,9375,ChDb6wfdgAEwVEw7kGiXuP4hZWkMovwBLuZhzToh9kFZ
9256,B47UsViD64rnayMKjmpQULDtqdtBHggkgmhWHdFfJYpW,9376,8iFucxPvtL4vzsohfAyLmWHw7N7bsaqAyg1Vz9ebtPZn
8914,Fzt2RosyqJCivG3nTduHnA7ewquVeaoh49pTRsAMeJVb,9377,AVK7u6hGJog1YchsKxJNUWcXGSxxijHnYaj2J3vdM55f
5056,FnBAfUVmyW2CGsrgxNN15y6EGhCDKBKTmdBWNjhCEGh6,9378,2UxLvzGqhM7FLGB9EDXTpV8hoeKtqz5r5RpEgmpDrGNW
2406,39DyRdTpwjtRfbfFHMSeVii1ahKRCMiTvsALmNve5nfZ,9379,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
1804,BtWymnP682YKs9eKpTCsDkg829xDXVcvBWrpsVMQdkvK,9380,BnTXwpsCGiEgF76EAggJ6JXhJHrrsuqonLRmuo65uewp
4680,DHyG9BbHyDKE8jUT8xSwU6rPCkqU89472AQcnnuawhG3,9381,9c3JqqZ4c1QKqnv2tqBxWqrBFKyWxSeYwbtJ3nveshWB
5744,FSSt9bpS846GMcpwVgV5bVSgy8yk1kvzcnupakg4BgRE,9382,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
5061,6JiVgBBgaoJhyRcrg7Z6uwC5u2aSBNf8WxXMCXpyxPd2,9383,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
3446,EAX5SJ3CBzCG1K9edeSL7vhnnxNdV2TMzB52F7yyWBZT,9384,9XoC3sJwq9sYrcMHzmm1ovWJFuvv2n8EPPgURE7sMrkp
15,CdXQcaAT1Qt2acbv1rbgrjXvYYG7AdZ8tu9xQZe2VEKD,9385,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
4225,8Uhn9eyiw7bqdBEPKAw9XdeQ3pr8CWjkyoVG4UfvWzz1,9360,2UxLvzGqhM7FLGB9EDXTpV8hoeKtqz5r5RpEgmpDrGNW
1276,26nq4vc14wLRAnacWBtpkoJCyjH8A21kqwUEXDffWuqm,9386,A85rakLmuAj836HGyAhnvnJH4c85HctmPY6gn8WcxJMA
1624,HuXpWnS2QEGMsiScAndXWeFif2D22nwm2hd3NbqByqcd,9361,8DfJZQdKFZ1Y5i6LBB6HU7ewhfjhJKUqj1HJvrkPMd2X
1944,21LQ1LsA82i7Gvuhnfdm86vhB35fu5DxGNi7NsSeJQhT,9387,F1MxTGM4Ha3Rp8w512RrTxRSLWo4osXdRoCXLscwRxur
9064,AUHoGTPPGRFGBxLhw2ucV4QsREAb793wQrQZA9Sh1k6z,9362,7nGnRCxGXqSx4VTG2A6wCr4AUv7BrgankxyY53Y6iQrT
5875,7msaYP3tCSBheDELfgmd2epuJ92Q4mbDe8XvJ57cHiPL,9388,HxJ9G6HEUwRZZnfAts91ndjMpHPyGoGx9WFCWCuRvDAo
4554,6y9Aq29CzWMb1Zv8JfiyX13TLXu2F3PhvDLxAzLWijCo,9363,Apg8VAs9wM25AvJ5wxrqxK7x2eX2v3LHCMRpxyGXLhT2
1289,AGvFhbm5jmcXWumCZ18AFrwaxQyU4oeH5afJ1CKhQWcy,9389,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
4209,8Va6vem4LFKPtGwAj9uAQLZbFyVy87jGEzQsYxkWWjDf,9364,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
9301,7ogPSfPWcuEmHHquteFJEg6j7pLLXVwMgWP8QsbFJ6ah,9390,9XoC3sJwq9sYrcMHzmm1ovWJFuvv2n8EPPgURE7sMrkp
4467,BWEwry25KsXZgd1TpYi7FPhdKN1TtUYr1ZeirmhLXdZS,9391,HZMgnhqi6YGuWsDEpTeYzaDBa6hqjAG9htEYNCbbxdtH
9554,4FXeq1BFcuTuXCWA8L4oCgx6YgQLfPBFmuKg8oT3j23s,9392,H9pGwayr1pcRKrMxzRTBp3FcYD1aQDLo4WGJrDWh3hWi
5664,5wnW9hwBsp4vWGxWvt4cHzw1To2nrap4BFonn5wVSeY9,9393,524uJvpEnoctMR5vPwuqhFPMEPe3GoXro8BchVMzJYiJ
5086,Ex1Z4X9R4JWUMvGxJywPcAdfJH6v5xJ9NR2qmJygvsCx,9394,3uSMBR2VXfzjiKoiiZHrdHZ59ee9drJRaZzQehHyzVsB
3356,CFTHYn99CjyLpQTU2enDfbjPf6NsEqk2BardNBnuGYtF,9395,Cd5bp9bMWCnXWua8tYLsXFPgSjuy2gwZPKirPoXNgr6t
1488,92MHpKEhSjuZcv97pbBsitq6Qqzg1wFk14rtqrYpizbe,9396,4npTVWZYvPL4azGEUiDEWQ7BtTZ6n6r9C2H34FgeheF5
4543,8JKdxGb1YTyDncqJUTqh1n78ZMxpAfqNWsdyAZEkaJq1,9397,95Fa5SvdECezkZvu792M8zUTvJQEsmz2zB1gVfvtJnA3
5805,8NDNxFtCHiY9sb6c8hnhqTzLjME6idAxq1a8U7Vo5Y8e,9398,FYLdVRuoqZ9hYw8FHJ2nTWfrswmg9Um6HjyV6kNrwn6v
1244,6z8zY4393bh2jpvmPkguMjeJkShVLW7U5LBvdNGGWVjY,9399,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
2128,8iTYvzJ7xLb82bCHN4uTUi7n4CvBF6iLCUEtTJSvwQrn,9400,C6MaBTyJRQqrPRihSiew4Q6ojnEHEhZqJg3s78UzBerb
5975,CWa5bpsS1SaPteqUTauEWrKFQucVF9CWGdmpYotcEkaF,9401,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
968,AWTprA3eyEvQ3w7XTjwdVPsKDNcRe2n9DiN9woK2yA6L,9402,FHFWZRxF1cpWjVZbRPc9DyjxE8kpucM8kRasZtx2T4tm
9718,9TzJNb7358FCmts4D1wyFt1cfvvgudt9p7ecLbNBjxZe,9403,9AcDwk74QpMHPDPYFLPgAwgCHNJW4Rg8LUkMRNC7FMKj
5436,FcVaXbsaLcSrZAptsB36LucXHNkZjDpaau6dBTAiHv9h,9404,DtHmhhGL5Xt5PPfUcPJBtdUFHx7z8Mnn5iS6pjqN6SRn
1500,J1wjAZ8AX8N4etuKvZMDsvjUHmqYZoq3AJE35U9qoNBm,9405,FHFWZRxF1cpWjVZbRPc9DyjxE8kpucM8kRasZtx2T4tm
911,4j7SqmG5uLysvuYDsZfLy8nT9S1RDbYDeC92H759FSJ7,9406,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
7006,F3yK7hr2gnX8JaF2AN4R95Pbqey22Vp32thm8YjxCydV,9407,9faYshnAGGitdttpKcCWEHMfDpj5LXWpxNRbs3zLgvC3
1166,2aEzrZai7f3XnzJA9gZTYcfMZd7fbnA78YooAwULrh6j,9408,6G6XTM8m5eSjvoHNQCHxsE1ijNb2aGVqhfyPkdr3tBfh
5732,2nsvjYJKC8Ndo5kFS1BihXRZjkU3zQsAWWCJBzq31v4u,9409,AGwxVWZgwA3P2681PPaNhi7dUDDDAbMiJeBAKxiCutkd
4855,4W9GiP9H2UrSBLYjjZbFM468xRd3iFrVPgi6ozWhnspZ,9365,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
1094,EETQSGkeGf6Y7Atqecsfj64YD1x2CBUZEGNU6xwwYrjV,9410,Cr5sFNVimK54RGGosv4PAeC2SK7yp8RcHfnVENDwPc21
7747,7XMMAk814dJGpUPqyqj8z6XVvHAESwcwL48MfULoNQe2,9366,6fPuXiCgmYcFzBEpBrWgmPyHbNBpAM9puBSQiPG9aHxk
2859,8N1KQJCRiGavQXHYgtXAQ74QSJ5Hg22mMWe3wE3JVdCF,9411,HEGLzLB7gkQRpDvPjHr1BKdc49jYbsJx5d7P2DZ7rzBy
1971,2Nwc6cBF7QeySKHdKA71GUDxnQ1GV1bVnnn3ugCszVvb,9367,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
13,FtDzTPGMPdpJpdy8LdeSg8NEebtLLhULBivyevLnCLxi,9412,Bfk6q6aXCboBxhtgLJEZ958C8uziPpa2iaJUVYzqpBbp
9486,DVfb73YPEUh6MYXz2T1KSchXURji6DerqAztiu1ixHhh,9413,CbyGTxhBNF2iFjNeBqSt2VFykYxx4hu98DcFD4r9MVta
2498,3Ki5gixymS2zXQjyMGzG893ZjgucwNUNChtQuYokyr5s,9368,G2qnHCjSinSTtLWkamZ1UVwJiEj88m2NFrpVrnQ33Nd2
2006,FmsexBsGPjr2YX3PAFi7UztkhAoL6FoHnXWPqaHDNyEQ,9414,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
105,2eUeQgwWMaz7xHJfdfRafcRAWpN8CF1jqjk53yobbejg,9369,BB8ZNMc2knS8Qom3t7ixh4My7SQLJXGXyxV8r2hdkDM1
4400,D8PPpfXunTFFWs7Gpx1QjBoNrptyoan3oJzhKu6aExom,9415,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
2139,AQ3pU6NFZamFQA6jLgMdxAK65sXsoQBL4x4PuHbfJmtK,9418,4iDBqv46igTwVgR8D1txKdSxGDJDbT9vLEevcijqQZFR
2505,7xmfwj8PCzmJW9QiXs4w41jmYR8oNpxgGok6xU27vM9Y,9434,95FCYDbeTsr6yCpjYi29YyNjuWFxgMkz7vHfXHAsKiAq
915,3A5oU3XBd2Ww4uQNLzP3KS5nkA96H17yR6RYpwgurahS,9416,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
9012,EhP4W4KXwsAioYTM3KvfFkvasMouRYZrgAQtraw1SMuS,9419,2MrkqBVC8rJ7YGastpz65sW14RCFxEPdkJqPndUyWCyT
2033,8VjJz7xeRPnDFW2RhtaW3a4aV2pY7YXBofMjqv4aws7G,9435,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
1517,8dQzn5dn95dcbtMV3gJQLDJr9kaHFRqHB6JzGe58Q1Hi,9420,J1ePHjRjxrvG5s3AJe1AtejizqzQksZXVsBNhHbqX3xp
991,EdqnZtFHUshcX9ZG2cmwumvBchmR8szgB1fAPugjLD3B,9417,FHFWZRxF1cpWjVZbRPc9DyjxE8kpucM8kRasZtx2T4tm
5167,6BJi5z9YwLskHqrKuytSnLX9JVL57dPHx4Mo98CF6ucn,9436,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
5721,5SyAfMpShs8MKVPCuusp76RWaAbgri7dKpv2BmkpCSo8,9421,BbcetQgrhN2f7BWL22WLm9t5mu4dFf2WcBStVT8ZVqjL
2438,CYy583cRSnKfnAyk9Xay5WqanDYXXXtf5ykreizw8ZAu,9438,ChDb6wfdgAEwVEw7kGiXuP4hZWkMovwBLuZhzToh9kFZ
3005,4TNuQyqXakqk9qSMP5NTXTpoP8Xuq1SdBaDbAjCnuBHp,9422,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
1883,6iGCDvpChGoze9C4vfNqwoUnn1UY1qLywzpW8rj3ANNu,9437,4iDBqv46igTwVgR8D1txKdSxGDJDbT9vLEevcijqQZFR
1954,FQaNC9oRYhkd18vUCSiRfKZaaMxfNUxRn9EnRgUN8CVx,9439,9L1gBmBXTSxZrT8NbucLajrTtUbaGEh8EHpQEci1APF8
2413,7gNJoHEJeRDXR2WgwykoFVo8VgrYYpQtjSRdHQmf7BbC,9423,B3DfYpRAG2sjjV76GCJPdTg4xzmk7JmCuQJcpD4uQJnp
5684,ALeoKbSMb1BNuHvPD3AYLb7WMyDVtZS22e335QZ5WHTH,9440,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
6784,BQDFDUq3rbdVKqWpZkPqZZdiTRwubditHh31jJpExNVx,9454,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
9172,E6GKEKTpLkrEnRepfLrM45hyZ7TpDQxkaodTVvNofQ9G,9455,3FStqMiq38s1gz8iANJYehi4LYZk1XghpLWwJiaiMEW3
1854,4FXDnEeJWgwZVACwuSFoeGhozb7MqDfd1wDvL1CF4UbY,9424,2Ze8JJCVzayRcZKBfoVeizMESkESH76exj6THUdBVJBL
9697,2ne2WiCW1zVHq9EpnZY9cN2qM2vGEXvhTgG116hAuQCU,9441,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
9399,AMvVq6td4eXeogudxjNnJf9pPYYBFcuAyEZPi6pcnhaL,9425,6Eu6HStWgt931zxRYqoUbssYKc886WfBpAcXXnELKt4B
4054,HJPzKBx9frKqAm3bb43F6Q45sYCpiTBgsfTWp7KfRar,9442,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
7162,CAGux2KCWuthRAVSqCUku3iMqtVweMrhDPDCXVznHCUc,9456,FLH6NHHJ5JphppU4xz93xX8qMtfnD5uVR8HKgD1emtis
5302,4PaqPTx3wcR5QM1wa9CLFnPxTWeDUJGecWtcrSMruSY3,9426,AebkXd59FXknkc3mFL3i4Ljfs916MLMnnX3TjpzcS3qr
1634,BH4Py2uuzVo5hzoqJBDeBnSWx3wuL25zQGy4euoLxedj,9443,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
9019,8SjooWRZoDW5uRedSZMZFoAfkEsBPehPTbDJai6Abc4M,9457,7Vy3b2hGjkCjv3kzMRFPnXi4iroNpdhoHzjQVoKYmzs3
4867,5TYpjm3oBJ1fCu3RULsbnciqxcLByypNCrDTNgKq6SZT,9427,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
1237,DjzmNgxodBpVZMx8ZWW7TgTHCXjVScE7NiT3zhYkfMR,9444,A85rakLmuAj836HGyAhnvnJH4c85HctmPY6gn8WcxJMA
9791,HXRkWLo5Qfzfk3Za7KekWMxFjuU4jfHe96Vdnvw2Qu3G,9458,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
2075,57BKNYabrDgSA3y5R6MvXdgaSvKWTkEw9PJr4Q2gxAjw,9459,95FCYDbeTsr6yCpjYi29YyNjuWFxgMkz7vHfXHAsKiAq
231,AwSxGbc26aN3k1w12jcUtYqG1ku1dPSsxYaczon9fbsx,9428,mHkzDrDM4AByLki48t848MrswjWak488MrtGtoQ4jCj
4423,D5k9qn1wveibUdzhRLKGhugFhZMFZquiPv1nrXMbDtb5,9445,FgL1YVqRdREEkRYWz7om7T7ya6RS52oBpJtCfDMHG8Ep
2676,ZEJzHMREXN96wSWEtsDzch7H9ta3mqeetysyG5PR1wQ,9460,394iV6GMbpAr1VFMQJuFyLfPg3iw54ZohBqUsY8mGRfL
3764,GGKZh1oGZ7FJXxLvj8JTsXPqRMMtT4wFD4bkDwBnP8Vw,9429,9JyFXKthvZBAD9RRMh6cZN7PPuEi2FjQAtNDmMh7X7YS
2921,2pXeqhC24WuM4yMFfU9EV18RZWhE19mBJH4ievkM6BMy,9446,C6MaBTyJRQqrPRihSiew4Q6ojnEHEhZqJg3s78UzBerb
8450,5wq85c3X2T6rKUz3YGWwfSDdr9Cgd3UUxFG4nSGA7i2S,9461,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
8330,8kM8mjsEfAVMKPStUM1Jdmm6a4pUxusphK7FF3HnEuw6,9447,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
3106,4AH2NdPW53rxFnMFfDApUzm74gfwHzDzkwfqBm8i34T3,9431,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
6429,87qsmwSBs3R3h52PJnKQ5D4tN1KjDpsEvdWJHkzqdTWz,9448,6rLzYC6oXes7GZnA7gmnsiPb8BwR9JMYu7TeBBak7qW2
3405,13WJLex4p7PcS2kBfGLx4k9dkV6MQi9FiSvjURKoCmwJ,9462,AUzhBqXW9mj6fJqmf7cnLXrS5P7ykZN8fPc6vyazP5k1
4288,9hTHh8XSXUnDz7AzmkxDLwNbyHa3fssWBLaA3Av4Re7o,9432,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
5662,8qcH1cK3XqUoLYnCmfFVCBdNMzE1V2o6q75eka64hCqN,9449,DAqVbBYGcgix3erWpXPD9vPgBKfDSUvkMoo35Pj2PfJ1
4918,HSW3ZrosnN3zbbEdFcs3oU5uPM7UREanMWmmj1Z2krbL,9463,5BJsnPC3jUFF8BRPpUCQ1cYbpjydK2oH7JDceQMDq2Gy
4994,ALf2Cne5X1mWGe2isfCSy7TLyg7WrK6mA4ruLiysDCCp,9433,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
6938,6NN87w2LimPvtVzGFaS3wNtWJBzTuTxFoMYYqC11J6r1,9464,9XoC3sJwq9sYrcMHzmm1ovWJFuvv2n8EPPgURE7sMrkp
6020,8huPZBnwveKPhzZ75abT11ujBz595E1jYHVjQEVUhDt,9451,5fcw8XcSJLG4UgiPaWyybAjmMFW5YL5GGVPUKrLHrcu1
116,GGsywvWRQT1dmdkW1GPtZCsyzs8pw43fGbRcTuqXvDmA,9465,CVZ2iLar141BKU1otgLwzksNoTpenPPRburK99JK1Qjp
5785,c8w95t97ufDQi7BgWLmobmqfw5kP7CHpNrdEPyn7X7i,9478,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
9409,AVWkoGJY4UAvNmRFo3Y3dLJRs6dGNQMmtJPnhHmk6CyQ,9452,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
5075,EbTZvnb5DivqZNWmEuThBgTu9xCQu7gzqmj51ci1YAG1,9466,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
659,4CcHkpNVHXeJjo94JgB8vt8FxYZ46s6CoQ6wzcjtXwEx,9479,kygV1hzv2Y3GzqLLtKYCpHxXbUKfcu8qjx3geC5tcM9
4351,DJWE6iuNVV6q7m2YFWrxuT1kB4w6pR8nJ4h9CNF1Jdfm,9467,DyTXbmEhssURnBb78DskJYpAzUfPepNpZy78njBhgkj
1696,89w1e985VAqWYQ15ftJn19pv2NU5pnk1hA9p9QctNTTe,9453,J6KHCTLsK3SQeb3dABgNUDcxCBvu597zr6cG5JKDhLpr
3933,HcwoUPP9K77DHSuYjYGjrJiBWLJxcQQvtWJewPTJBQtv,9480,5hGjU4QcT9yfRrLZyvkKBDmM4JL6J5SQGBwMHLAa7Tia
